Temp,Vel,Atten,Visco,Dens
72.3775,3026.7274476780008,5.522238735710997,1.6729799124485873,783.567643881726
72.0835,3026.67122438893,5.355343866212314,1.68015830537779,783.7732074754418
71.8155,3026.7303569549435,5.381829051480387,1.6867427604763998,783.9605919758359
71.55250000000001,3027.1277035248013,5.507352690171211,1.6932425667977598,784.144480496745
71.27250000000001,3027.2182159332715,5.492997465552357,1.700204404774964,784.3402553479029
71.0205,3027.5481082418796,5.577681327406133,1.706507267479597,784.5164527139452
70.738,3027.5797367473106,5.647233726768746,1.7136151986296482,784.7139755548457
70.488,3027.8502138602475,5.368492252921697,1.7199428972501605,784.8887745290938
70.21600000000001,3028.046530728326,5.335415204412904,1.7268677199713516,785.0789558130758
69.95400000000001,3028.1556589365546,5.354866109614647,1.7335779397080342,785.262145138088
69.712,3028.5781332802717,5.560284523737017,1.7398110390768677,785.4313505451602
69.4315,3028.700713690276,5.420408378878512,1.7470782659518465,785.6274749942667
69.181,3028.9546694754763,5.410728026189328,1.753607098063313,785.8026235664634
68.93350000000001,3029.3902586798467,5.449852617596084,1.760094001111049,785.9756745509691
68.67699999999999,3029.643896917306,5.358402433090222,1.7668550928558795,786.1550182985477
68.4245,3029.9696250812735,5.403083594698398,1.773549097735088,786.3315652625384
68.17699999999999,3029.6837974120067,5.337741026046427,1.7801477369406773,786.5046162470442
67.934,3030.0310416814764,5.520957833417214,1.7866624717032895,786.6745208500133
67.676,3030.414759775746,5.5082993728728304,1.7936187456377168,786.8549133914375
67.4225,3030.334184708514,5.221155033756591,1.800493492073044,787.0321595513251
67.174,3030.620547343204,5.67748364422305,1.8072712126873456,787.2059097317278
66.957,3030.7885826011593,5.32881294486302,1.8132212329066015,787.3576352413753
66.707,3030.9336166479966,5.475552368544369,1.8201126906075429,787.5324342156234
66.449,3031.30145360007,5.431935784608775,1.8272660438255663,787.7128267570475
66.21100000000001,3031.490603054072,5.629254113381786,1.8339024020439956,787.8792353805319
65.9625,3031.9195568309538,5.429550513165089,1.840870251082914,788.0529855609346
65.719,3031.908898164787,5.372387122563034,1.8477365336878084,788.2232397618524
65.488,3031.8825982008548,5.4717356011909235,1.8542859311485693,788.3847540140576
65.2705,3032.3600953673513,5.285606048799112,1.8604844621784835,788.5368291216536
65.025,3032.3972550397216,5.400876957857821,1.867518376808621,788.7084817143653
64.792,3032.472065209247,5.625166087321157,1.8742310950063181,788.8713943583646
64.553,3032.877407582714,5.187542144822518,1.8811543189254594,789.038502177746
64.3245,3032.6982867391257,5.354289503034045,1.887809279510396,789.1982684402088
64.10849999999999,3033.0069557481766,5.461686372365251,1.894132663082899,789.3492947539592
63.874,3033.466955534566,5.33296497485596,1.9010336108872004,789.513256191804
63.649,3033.4469265799653,5.196085970576916,1.9076904359108815,789.6705752686274
63.411,3033.9542663256157,5.291766285815523,1.914769920190366,789.8369838921117
63.182500000000005,3034.1006372823986,5.233970281859508,1.9216038745610171,789.9967501545744
62.980000000000004,3034.143927142668,5.126408662576544,1.9276907662711835,790.1383373237155
62.744,3034.4823969003783,5.323218189115159,1.934821082732653,790.3033475554058
62.5255,3034.2099701869356,5.519985882903329,1.941457885362951,790.4561218588987
62.295500000000004,3034.5733424689124,5.34708907765691,1.9484808278267902,790.616936915207
62.088,3034.900191982467,5.290053632953359,1.9548493747961484,790.7620200638331
61.857,3035.0488939556462,5.509942895141685,1.9619758363729878,790.9235343160384
61.662,3035.257819117193,5.427475630197443,1.968021937113113,791.0598775159519
61.421499999999995,3035.5361171036307,5.508182174119896,1.9755172031485446,791.2280341291787
61.205,3035.5715965939685,5.435483737144436,1.9823010258724638,791.3794100408776
61.0025,3035.5620402548384,5.379863163766509,1.988677706595978,791.5209972100187
60.788,3035.711658451956,5.398259785870749,1.9954657258375166,791.6709747299236
60.5925,3036.1264999002537,5.249225652837156,2.001682650426563,791.8076675277857
60.369,3036.101414694202,5.273601734902571,2.0088254642135026,791.9639378107637
60.1525,3036.0437009020116,5.153029119544104,2.0157809013485646,792.1153137224626
59.939,3036.3517095680363,5.226429500576158,2.0226752147538014,792.2645920464705
59.7425,3036.641899513157,5.362708377191618,2.0290517090812066,792.4019840402296
59.5315,3036.8785910255883,5.348263980884514,2.0359321868622917,792.5495143744951
59.343999999999994,3037.0488627298987,5.255142682950318,2.0420756084110856,792.6806136051813
59.120999999999995,3037.2113238235966,5.287457537420483,2.0494182586349297,792.8365342902106
58.924499999999995,3037.3721951111975,5.2765704175661385,2.055921044739588,792.9739262839697
58.7175,3037.567117429178,5.215325511925569,2.062804654653311,793.1186598346471
58.5425,3037.8741164278854,5.4756385866289845,2.0686509854795476,793.2410191166209
58.341499999999996,3037.542090392242,5.258444890952033,2.0753964621074297,793.3815574919165
58.1325,3038.1749095176037,5.172645179357816,2.0824452686168002,793.527689434388
57.938,3038.016783441273,5.300060077764809,2.089037171308622,793.6636830363531
57.7525,3038.5397003298317,5.380146321645466,2.0953530903129614,793.7933838752452
57.561499999999995,3038.489202845228,5.505873663618864,2.1018860822496257,793.9269302915708
57.3515,3038.684866018966,5.435603667228722,2.1091040812938013,794.0737614299394
57.168,3038.992542370453,5.476517207780238,2.1154415503624677,794.2020638770375
56.963,3038.970235002371,5.2721138037172794,2.1225552090085844,794.3453990359211
56.787,3039.152760465028,5.321607519147674,2.128691054156009,794.4684575137917
56.611000000000004,3039.2594994893434,5.303374282614552,2.134853399202118,794.5915159916624
56.4115,3039.4876406762723,5.308534223728905,2.141870795461138,794.7310055731125
56.2225,3039.7952550508585,5.318329303862688,2.1485506506734877,794.8631535976441
56.033,3039.811536058336,5.264041430822365,2.155279435360617,794.9956512201243
55.8545,3040.0819187130724,5.268329135947631,2.1616464347079485,795.1204576877375
55.673,3040.0734027359194,5.2669683200372175,2.1681492689769106,795.2473617430417
55.491,3040.185952425452,5.221531089852848,2.174699381123953,795.3746153962944
55.316,3040.3001861147372,5.250226645784261,2.1810254627136323,795.4969746782681
55.1455,3040.582736124763,5.228246644660036,2.1872153335555793,795.6161875787053
54.948499999999996,3040.6478505131868,5.2276952562525585,2.194399984578288,795.753929170413
54.765,3040.928980458194,5.229945337611119,2.2011240372199508,795.8822316175111
54.586,3041.140327208313,5.218869963239573,2.2077128891989792,796.0073876830728
54.419,3041.158382726891,5.23566794965609,2.2138866325010054,796.1241533978706
54.224999999999994,3041.193863099369,5.287869949699511,2.221090967516523,796.2597974018872
54.06,3041.4528402496785,5.208663806200954,2.2272459704249727,796.375164724891
53.8805,3041.7027614064864,5.2496995933176605,2.233970863386227,796.5006703884012
53.704499999999996,3041.531343535216,5.239645124044489,2.2405941446526145,796.623728866272
53.533500000000004,3041.6335863930576,5.193719131926468,2.2470574252145084,796.7432913646577
53.3705,3041.867374551658,5.211027590199402,2.253244320545992,796.8572602958676
53.188500000000005,3042.1069538623287,5.2732941904621535,2.2601825435648935,796.9845139491201
53.028999999999996,3042.34594666379,5.223550108840443,2.2662893330089364,797.0960356946906
52.855999999999995,3042.3469483628683,5.243733395074733,2.2729409543173196,797.2169965848703
52.692,3042.4406921367813,5.26448357685032,2.2792735548124123,797.3316647119772
52.515,3042.5755877784295,5.242251367200179,2.28613781355174,797.4554223857449
52.3505,3042.55133984024,5.324694733559455,2.2925451014028564,797.5704401108002
52.198499999999996,3042.7956167597176,5.2038635372123485,2.298489453813428,797.676717887143
52.027,3042.9158164293167,5.229436623495302,2.305224173725427,797.7966299834774
51.861000000000004,3043.181904056541,5.249991767974927,2.3117711176249216,797.912696502378
51.676,3043.2344298227404,5.224177196238543,2.319100307323477,798.0420477433217
51.5115,3043.275288686831,5.240741655325669,2.325646650596646,798.157065468377
51.3705,3043.5793823551935,5.322477154036286,2.3312798896924267,798.255652089853
51.2195,3043.530910983341,5.330787167001583,2.3373353831191936,798.3612306702989
51.05,3043.609872544229,5.268465695362839,2.3441609415118636,798.4797443748392
50.8935,3044.0334714579385,5.334173989936711,2.3504896121994046,798.5891685327185
50.727000000000004,3043.9369690644003,5.268796401919996,2.357250885644055,798.7055846495679
50.5805,3044.2746930439303,5.279650688513943,2.3632241896652735,798.8080168484773
50.423,3044.4648254919516,5.282936483126406,2.369671411694784,798.9181402022538
50.265,3044.58254663108,5.2711336436495415,2.3761657074489637,799.0286131539785
50.1135,3044.5177375643525,5.317589951319786,2.3824180041334992,799.1345413323729
49.9585,3044.6223756047066,5.372378447944761,2.3888403936945473,799.2429166964068
49.8195,3044.9988238521482,5.253413034180752,2.394622013887234,799.3401049260889
49.6575,3045.1298251627695,5.206713796947406,2.4013869298684294,799.4533746614017
49.4925,3044.9204805304535,5.285824850627661,2.4083067546209698,799.5687419844054
49.352000000000004,3045.0744989448012,5.218711626009969,2.4142228025195287,799.6669790079329
49.19799999999999,3045.3045490503555,5.321818572570776,2.420732496572057,799.7746551760698
49.048,3045.5459916558198,5.237018512172159,2.427098587923746,799.8795345606188
48.8945,3045.464140827282,5.221918038665296,2.433639404785646,799.9868611308071
48.736,3045.7436194872635,5.312157802709277,2.4404212349061516,800.0976836804805
48.5905,3046.087332169908,5.221977213528118,2.4466719793469083,800.1994166834929
48.44,3045.8589195311165,5.239083718704041,2.453163006408446,800.3046456659904
48.31,3046.0953986849017,5.216831735025763,2.4587908453017056,800.3955411325994
48.1605,3046.3279013737506,5.246747172310606,2.465287025134081,800.5000709191999
48.035,3046.3282112113134,5.304237048011006,2.470760404017273,800.5878200042724
47.894,3046.550395254148,5.226607640739498,2.4769317415212444,800.6864066257484
47.7435,3046.4444905096707,5.2644201653982945,2.4835446606824148,800.7916356082459
47.591,3046.728449144402,5.243200855979457,2.490272772834828,800.8982629825372
47.4645,3046.903197592622,5.251432917582674,2.495874777163109,800.9867112635069
47.298500000000004,3046.820382770805,5.191689826598522,2.503255056944,801.1027777824075
47.18,3047.1665631697697,5.2585217929213774,2.508543777918285,801.1856324962013
47.0585,3046.980535814124,5.22393512300638,2.513984015966148,801.2705847976858
46.907,3047.3007275825944,5.285453424825496,2.520792652399105,801.3765129760802
46.763,3047.0812539225935,5.238848226947488,2.5272902261490615,801.4771971852473
46.6365,3047.298124700374,5.219137147176052,2.5330191893746163,801.5656454662168
46.4935,3047.309615627167,5.212485194529077,2.539519220294457,801.6656304794868
46.365,3047.7455957230686,5.241766632690076,2.5453818290709576,801.7554771522504
46.2255,3047.778108577775,5.281030283047062,2.551769648651063,801.8530149798809
46.093500000000006,3047.96757890638,5.199766316312796,2.5578365452158045,801.9453088382838
45.954499999999996,3047.8523324416174,5.210727993427219,2.5642489618868467,802.0424970679658
45.82299999999999,3048.019531087722,5.256154106034882,2.5703379743172934,802.1344413284204
45.697500000000005,3048.270823858423,5.280965625485104,2.576169755438583,802.222190413493
45.5845,3048.1147578433306,5.225496713982401,2.5814379779978114,802.3011995498532
45.4465,3048.3773604708363,5.217504166806648,2.5878940821408167,802.3976885836382
45.291,3048.5906541472036,5.2219027744672495,2.595198504177045,802.5064135456206
45.167500000000004,3048.508542360877,5.224923640335394,2.6010222494620185,802.5927642388991
45.0435,3048.670164419153,5.199895238497766,2.6068897118620016,802.6794645301263
44.925,3048.914908361859,5.210143146514186,2.6125158779213895,802.7623192439199
44.798,3048.8237685311647,5.257763010197285,2.618566280549083,802.851117122838
44.661500000000004,3049.0245182183553,5.162011447075425,2.6250932484032483,802.9465573627775
44.552,3049.1778729478556,5.2995626380369165,2.6303472188222847,803.0231193134982
44.411500000000004,3049.3602725776645,5.242306812863341,2.637112282287598,803.1213563370258
44.293499999999995,3049.3219088420997,5.148474941509829,2.6428146339028786,803.2038614528708
44.173,3049.5543155564646,5.197460458408423,2.648657370406958,803.2881145584585
44.0625,3049.3567989718777,5.242696254093234,2.6540327034301057,803.3653757050762
43.934,3049.6800137200494,5.173057140789582,2.6603047858197124,803.4552223778397
43.8185,3049.776800641954,5.229198437657476,2.6659618271894923,803.5359795039424
43.694500000000005,3049.637119608358,5.231508547784413,2.672055834487475,803.6226797951696
43.579,3050.2382330154323,5.232771026604015,2.6777514384867755,803.7034369212722
43.4555,3050.087605484122,5.201742282517259,2.683862279589533,803.7897876145507
43.3255,3050.0523768206526,5.145259783924214,2.690318021395731,803.8806830811599
43.214,3050.0867205997656,5.239064878592989,2.6958741835872284,803.9586434236745
43.0925,3050.347694447271,5.237001599054835,2.7019488678698482,804.0435957251592
42.9805,3050.518638109677,5.185622308891121,2.7075673436259375,804.1219056656223
42.887,3050.415528952255,5.186052991238613,2.7122716228965618,804.1872804819911
42.775000000000006,3050.7973940191473,5.217189049657285,2.7179233707940265,804.2655904224544
42.647999999999996,3050.89269841223,5.149421034696334,2.7243541499159,804.3543883013725
42.539500000000004,3051.023123801257,5.127773962171106,2.7298668639812953,804.4302510561962
42.4255,3050.6174818526697,5.0413821082094366,2.7356776875430726,804.5099593884534
42.305,3051.0535763077237,5.208323716411308,2.7418407291778037,804.5942124940409
42.1895,3051.192982672119,4.969514675651874,2.747768310268853,804.6749696201437
42.0695,3051.5806615651086,5.23489999850214,2.7539479624773513,804.7588731277829
41.974000000000004,3051.4948820643017,5.427865353372878,2.7588813988169067,804.8256463359455
41.870999999999995,3051.5925502204095,5.069917582791872,2.7642177147640234,804.8976635133358
41.752,3051.4075355283785,5.051917446270848,2.7704030169064136,804.9808678250779
41.647999999999996,3051.42791268268,4.902631969259526,2.7758263440264033,805.0535841983652
41.535,3051.6983322763467,5.232049517701134,2.781737793281127,805.1325933347255
41.417,3051.9453584154126,5.398412105411304,2.78793181372135,805.2150984505706
41.322,3051.806017798693,4.859529202366752,2.7929341957739875,805.2815220607848
41.227000000000004,3051.8995004291787,4.944913946427866,2.7979506238044345,805.3479456709993
41.1165,3051.8916365659143,4.94245209508669,2.80380327563153,805.4252068176169
41.001,3052.3451818076014,5.3177175194291095,2.809941265186455,805.5059639437195
40.8935,3052.104235990643,5.041012213335257,2.815673049742028,805.5811275026463
40.8025,3052.1724253102157,5.072421409772098,2.8205394124693792,805.6447543292726
40.7085,3052.3818527599606,5.32221887554682,2.825580074832573,805.7104787435899
40.5955,3052.572664051668,5.11007836772732,2.8316583397941484,805.7894878799501
40.49550000000001,3052.4217745621536,5.023732807562623,2.837054488991554,805.8594074696493
40.397999999999996,3052.5804056205757,4.908774446684155,2.8423313196952846,805.9275790696062
40.2825,3052.557847144252,5.177316013972966,2.848602346657421,806.0083361957089
40.1815,3052.490399604001,5.133630061977984,2.8541039796947785,806.0789549813051
40.081999999999994,3052.795337992509,5.092596834677657,2.8595402998711674,806.1485249730559
39.99,3053.1091008634526,5.113805483962602,2.864581394611861,806.2128509955793
39.89,3053.0942499956363,5.347900538081223,2.870076774795595,806.2827705852785
39.7885,3052.888015687974,5.013261021890591,2.875671635804967,806.3537389688232
39.698499999999996,3053.2616571664607,5.213072986629755,2.880647033371488,806.4166665995526
39.5905,3052.6752999841588,5.458131804371353,2.8866355116910345,806.4921797564278
39.5005,3053.267093007161,5.064380284195866,2.8916409830055687,806.5551073871571
39.409499999999994,3052.9095847201097,4.999947360006835,2.896716069375412,806.6187342137835
39.311,3053.4335836136747,4.908561093602902,2.9022253701779395,806.6876050096373
39.199,3053.3457633555113,5.055445069743264,2.908509985349375,806.7659149501005
39.129000000000005,3053.588376171842,5.199047590853914,2.9124488546469345,806.8148586628901
39.035,3053.841940206918,5.1318957656567745,2.9177515474429474,806.8805830772073
38.96,3053.4380745741723,5.068057524293558,2.921993443394634,806.9330227694818
38.8435,3053.736806492471,5.074010637416371,2.9286020196599427,807.0144790914815
38.7495,3053.724369705997,5.101789252772763,2.9339516386580957,807.0802035057987
38.652,3053.9054709567954,4.841457607071948,2.939516929269873,807.1483751057556
38.5625,3053.793141001369,5.184718029437417,2.944640427473144,807.2109531385364
38.4875,3053.9071274124894,5.154486466945424,2.9489448555556868,807.2633928308109
38.400000000000006,3054.492087557072,4.8760410512933,2.9539794136228683,807.3245724717976
38.323499999999996,3054.059003792188,5.120207459391712,2.958392330517034,807.3780609579177
38.221999999999994,3054.4988671556894,4.878343658841569,2.9642636882313926,807.4490293414625
38.132,3054.2841797650444,4.8616200062994785,2.9694854508636697,807.5119569721918
38.059,3054.4630912862926,4.892928451384848,2.97373172317694,807.5629982726723
37.963499999999996,3054.7668409306443,4.871832684060339,2.9793015076673,807.6297714808351
37.8705,3054.8025995958205,4.839840350780137,2.984741606689904,807.6947966992553
37.783,3054.606623525042,4.927384909219091,2.989874573541801,807.7559763402423
37.695,3054.668343435692,5.159276239025926,2.995051210430825,807.8175055791777
37.6115,3054.7632670186154,5.012381401002908,2.9999764895869876,807.8758884365766
37.528499999999994,3055.037575617653,5.224654553543455,3.0048852241271686,807.9339216960269
37.4475,3055.114552003451,5.22232027594491,3.0096881773313218,807.9905565636833
37.3655,3054.7571524173472,5.054592977617805,3.0145630603513194,808.0478906272368
37.305499999999995,3055.23945721489,4.964444226067848,3.018138133682618,808.0898423810563
37.1995,3055.2118252282016,4.998443883365281,3.0244708704884418,808.1639571461376
37.1195,3054.578807898165,5.283794665126071,3.02926454248102,808.219892817897
37.036500000000004,3055.154977340562,5.17643974042672,3.034250994836215,808.2779260773474
36.9595,3055.0746015495706,5.372612412995259,3.0388888869521873,808.3317641614158
36.8665,3055.3228941794237,5.568724674445687,3.0445058465580916,808.3967893798362
36.787,3055.270467834725,5.337805218504285,3.04932081642333,808.4523754536472
36.73650000000001,3055.2276312604818,5.163694343025907,3.0523858114490077,808.4876848464452
36.6365,3055.5063192449006,5.285870222774267,3.0584699099048875,808.5576044361444
36.5465,3055.6195423982267,5.022876554167463,3.063962490902499,808.6205320668738
36.497,3055.718039443991,5.131547301781277,3.0669902621828933,808.655142263775
36.4,3055.7651706662114,5.1421276681323675,3.0729376330218376,808.7229642657833
36.320499999999996,3056.0021117747483,5.292570126724409,3.0778260679591267,808.7785503395942
36.254,3056.1639019063523,4.802371922561048,3.0819248974590634,808.8250468667442
36.164,3055.643489683377,5.069918412937951,3.087486409181058,808.8879744974735
36.085,3056.020579937641,5.181473122246388,3.092381722915112,808.943210973336
36.0055,3056.361331634285,5.2353508020092345,3.0973208610737197,808.9987970471469
35.9285,3056.3020132341003,5.357917273394729,3.102117015984362,809.0526351312154
35.858000000000004,3056.332605107531,5.029831028035663,3.1065189914170177,809.1019284419534
35.7905,3056.3419654578033,5.2718197874592,3.110743264618521,809.1491241650004
35.714,3056.351745290718,5.278241131058885,3.115542192775945,809.2026126511203
35.6275,3056.288869628398,4.922028977920876,3.120983111232819,809.2630930962101
35.56,3056.4723649670377,5.285791408028858,3.125239785284759,809.3102888192572
35.5,3056.5756332428705,5.108138110512148,3.1290315286679578,809.3522405730768
35.4155,3056.1620717718783,5.13748368234787,3.134384441708693,809.4113226263726
35.357,3056.1354766950485,5.18778531009134,3.1380991599413273,809.4522255863468
35.272,3056.596002559185,5.091719066082505,3.1435095829426265,809.5116572375911
35.198,3056.838737738069,5.097988827204816,3.148232397146173,809.5633977339686
35.1215,3056.597475736893,5.367604021315921,3.1531271164058823,809.6168862200885
35.0665,3056.6855915161123,5.3061767587383875,3.156653985450242,809.6553419944231
34.998000000000005,3056.829438569021,5.513379531220752,3.161055688154867,809.703236913367
34.92,3056.9687537709897,5.103666910722407,3.1660802514074917,809.7577741933326
34.841499999999996,3057.1707328178845,4.955335837191713,3.171150420153955,809.8126610712465
34.7815,3056.859789784041,4.862300230919706,3.175034809280681,809.854612825066
34.716499999999996,3057.083851580681,5.223625654423504,3.1792518319700402,809.9000605583706
34.6495,3057.219429681045,5.337724417655413,3.1836083717017107,809.9469066834691
34.5715,3057.0335180938273,5.736522252409702,3.188692701504035,810.0014439634346
34.5045,3057.4349173084684,5.042188925120333,3.19307082564111,810.0482900885331
34.42,3057.039398272432,5.139037417786326,3.1986068073163043,810.1073721418289
34.3655,3057.287953350555,5.322915911422399,3.2021858596375883,810.145478318215
34.293,3057.823911122296,5.080359284443387,3.206957369563624,810.1961700207471
34.2305,3057.8144508180358,5.207679984200196,3.2110802937534344,810.2398697643091
34.1725,3057.394494169579,5.240024315610079,3.2149143120964627,810.2804231263347
34.103,3057.481545919068,5.261203715173833,3.2195186359433166,810.3290172411756
34.035,3057.707702995918,4.826936446887323,3.224034298758007,810.3765625621712
33.9645,3057.988069284166,5.180529928175131,3.2287272140888676,810.4258558729092
33.928,3058.0485273006793,5.661164312375394,3.231161389702901,810.4513765231494
33.854,3057.8455530234337,5.318581333685473,3.236105909249184,810.5031170195268
33.772999999999996,3057.768910396824,5.183678644741641,3.241532765041951,810.5597518871833
33.7045,3057.7355224320445,4.90965113074326,3.246134116784715,810.6076468061273
33.664,3057.5070575957884,5.261097160820994,3.248859806055839,810.6359642399555
33.586,3058.1195842753,5.1333418821836645,3.254120174317367,810.690501519921
33.516,3058.253414425156,5.432976273083359,3.25885327504807,810.7394452327104
33.448,3057.6933386767196,5.063814883208432,3.2634622976182754,810.786990553706
33.3955,3058.298857156478,5.192931276586689,3.2670282835005504,810.8236983382981
33.323499999999996,3058.016990570385,5.2473725770516495,3.271929519205231,810.8740404428814
33.2765,3057.8912849463313,5.364991369857956,3.2751356630235384,810.9069026500401
33.2255,3058.447492894674,5.235940367487798,3.278620702473429,810.9425616407868
33.153499999999994,3058.0767428204463,5.151379328083954,3.28355148578659,810.9929037453702
33.0965,3058.1837769164613,4.87347917429267,3.2874639639504664,811.0327579114988
33.034000000000006,3058.1601660345164,5.046929949382884,3.2917630814855374,811.0764576550608
32.9685,3058.6736516005126,5.108392734319756,3.2962788346242955,811.1222549863139
